ID2_W05v1_6,LONDD,LATDD,AbieEast,AbieWest,AcerEast,AcerWest,AlnuEast,AlnuWest,CeltEast,CeltWest,ChAmFlor,ChAmMid,CupXEast,CupXWest,FraxEast,FraxWest,Larix,LarixPse,PicEast,PicWest,PinEast,PinNE,PinSE,PinWest,QuerEast,QuerWest,TsugEast,TsugWest
2740,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2741,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2742,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2743,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2744,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2745,-104,37,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,,,
2746,-110.1,31.3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2747,-110.1,31.3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2748,-110.1,31.3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2749,-106.25,35.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,
2750,-106.25,35.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,
2751,-106.25,35.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,
2752,-106.25,35.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,
2753,-106.25,35.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,
2754,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2755,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2756,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2757,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2758,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2759,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2760,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2761,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2762,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2763,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2764,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2765,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2766,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2767,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2768,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2769,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2770,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2771,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2772,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2773,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2774,-119.25,37.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2775,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2776,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2777,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2778,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2779,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2780,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2781,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2782,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2783,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2784,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2785,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2786,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2787,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2788,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2789,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2790,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2791,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2792,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2793,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2794,-111.25,32.33,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2795,-109.5,34,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
2796,-109.55,42.3,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
2797,-101.35,45.067,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
2798,-98.75,44.9,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
2799,-95.067,42.333,,,1,,1,,1,,,1,1,,1,,,0,1,,1,1,,,1,,1,0
2800,-98.583,47.1,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2801,-98.75,48.017,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2802,-105.5333,54.4333,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2803,-105.35,54.917,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2804,-105.317,55.05,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2805,-95.367,47.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2806,-96.083,47.267,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2807,-93.95,44.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2808,-93.167,44.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2809,-92.617,46.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2810,-92.433,47.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2811,-91.867,47.917,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2812,-95.317,49.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2813,-99.583,49.833,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2814,-95.25,49.683,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2815,-99.583,49.333,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2816,-95,63.5,,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2817,-97.167,62.5,,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2818,-96,60.5,1,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2819,-100.083,61.5,1,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2820,-99.333,61.5,1,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2821,-101.54,59.41,1,,1,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2822,-103.25,54.69,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2823,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2824,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2825,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2826,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2827,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2828,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2829,-102.946,54.7471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2830,-95.083,51.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2831,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2832,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2833,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2834,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2835,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2836,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2837,-102.671,53.7286,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2838,-101.005,51.73,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2839,-101.005,51.73,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2840,-107.27,54.73,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2841,-103.89,50.78,1,,,,1,,1,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2842,-103.89,50.78,1,,,,1,,1,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2843,-105.41,50.59,1,,,,1,,1,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2844,-105.21,51.08,1,,,,1,,1,,,1,,,1,,1,0,1,,1,1,,,1,,,0
2845,-98.667,55.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2846,-96.5,54.667,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2847,-85.833,66.667,,,1,,1,,,,,1,,,,,,0,1,,1,1,,,1,,,0
2848,-89.633,48.483,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2849,-79.467,46.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2850,-93.717,51.167,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2851,-93.867,51,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
2852,-92.567,51.067,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2853,-92.367,51.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2854,-91.083,45.067,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2855,-91.333,45.1,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2856,-91.383,45.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2857,-91.367,45.317,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2858,-91.317,45.417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2859,-91.5,45.433,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2860,-91.067,45.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2861,-89.683,46.033,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2862,-89.717,46.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2863,-89.167,46.033,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2864,-88.133,45.917,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2865,-88.133,45.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2866,-88.333,45.783,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2867,-88.417,45.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2868,-89.35,45.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2869,-89.017,45.483,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2870,-89.25,45.417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2871,-88.983,45.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2872,-88.517,45.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2873,-89.083,45.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2874,-88.983,44.917,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2875,-89.267,44.883,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2876,-88.483,44.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2877,-88.867,44.817,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2878,-88.683,44.683,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2879,-88.967,44.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2880,-89.133,44.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2881,-88.917,44.567,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2882,-89.183,44.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2883,-89.717,43.417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2884,-89.5,43.133,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2885,-89.2,42.783,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2886,-87.933,46.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2887,-87.9,46.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2888,-87.833,46.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2889,-87.917,46.833,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2890,-88,46.783,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2891,-87.917,46.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2892,-87.933,46.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2893,-87.967,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2894,-87.95,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2895,-87.933,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2896,-87.933,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2897,-87.967,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2898,-87.933,46.733,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2899,-87.967,46.717,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2900,-88.083,46.733,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2901,-87.85,46.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2902,-87.983,46.683,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2903,-88.017,46.667,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2904,-88.05,46.617,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2905,-88,46.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2906,-87.917,46.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2907,-84.7,45.617,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2908,-84.733,45.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2909,-83.95,45.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2910,-83.467,45.317,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2911,-85.283,45.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2912,-84.783,45.067,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2913,-84.7,45.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2914,-84.3,44.983,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2915,-84.15,45.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2916,-83.8,44.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2917,-85.717,44.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2918,-85.167,44.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2919,-84.6,44.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2920,-84.483,44.817,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2921,-84.1,44.733,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2922,-83.4,44.683,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2923,-86,44.433,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2924,-85.967,44.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2925,-85.333,44.317,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2926,-84.7,44.433,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2927,-84.483,44.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2928,-83.967,44.417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2929,-86.317,43.983,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2930,-85.833,43.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2931,-85.417,44,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2932,-84.8,44.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2933,-84.183,44,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2934,-83.167,43.983,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2935,-85.867,43.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2936,-85.4,43.683,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2937,-84.95,43.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2938,-84.733,43.617,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2939,-84.833,43.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2940,-83.933,43.733,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2941,-83.817,43.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2942,-86.083,43.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2943,-85.85,43.167,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2944,-85.35,43.267,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2945,-85.05,43.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2946,-84.833,43.167,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2947,-83.467,43.217,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2948,-83.25,43.383,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2949,-85.117,43.133,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2950,-85.467,42.833,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2951,-84.883,42.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2952,-84.45,42.883,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2953,-83.8,42.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2954,-86.133,42.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2955,-85.417,42.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2956,-84.783,42.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2957,-84.7,42.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2958,-83.983,42.367,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2959,-84.017,42.433,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2960,-83.75,42.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2961,-83.633,42.333,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2962,-83.616,42.33,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2963,-83.3,42.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2964,-86.2,42.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2965,-85.517,42.317,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2966,-85.117,42.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2967,-84.417,42.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2968,-86.183,42.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2969,-85.7,41.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2970,-84.983,41.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2971,-84.283,41.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2972,-93.733,49.65,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2973,-89.7,46.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2974,-79.833,47.333,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2975,-80.633,48.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2976,-79.6,43.117,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2977,-79.767,43.383,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2978,-79.55,43.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2979,-79.517,44.033,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2980,-79.633,44.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2981,-79.5,44.517,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2982,-79.383,44.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2983,-79.467,45.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2984,-79.283,45.367,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2985,-79.45,45.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2986,-79.417,46.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2987,-79.5,46.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2988,-79.717,46.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2989,-79.8,46.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2990,-79.8,47.033,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2991,-80,46.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2992,-80,46.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2993,-80,46.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2994,-80.333,47.117,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2995,-80.333,47.117,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2996,-80,47.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2997,-80,47.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2998,-80,47.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
2999,-80,47.233,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3000,-80.5,47.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3001,-80.5,47.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3002,-80.5,47.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3003,-76.067,45.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3004,-60.433,46.05,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3005,-60.383,46.067,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3006,-68.8,46.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
